Transcript,Label,Predicted Emotion,Mapped Value,speaker_id
"But I mean you kind of got to, you got to fake it 'til you feel it, right?",0,Neutral,0,945
So you're leaving tomorrow.,2,Neutral,0,946
Well maybe...maybe he just wanted to see her.,0,Neutral,0,937
I'll send you lots of letters.,2,Neutral,0,937
That's out of control.,3,Angry,3,937
Why?,3,Neutral,0,942
"Uh- Like, an hour and a half ago.  I talked to somebody who was standing out there and they said wait.  Sometimes like random butt- pieces come out late.",0,Neutral,0,944
Maybe this is the right place after all.,1,Neutral,0,939
"It's just that- I don't know, it's sort it's sort- of a weird thing you know",2,Neutral,0,940
You understand that the contents of my bag- The contents of my bag cost a hundred and fifty dollars.,3,Neutral,0,942
We took off our shoes and we danced barefoot in the sand. Under the moon.,1,Sad,2,939
"I know.  It makes it harder.  I mean it's definitely who you know in a lot of cases, but--",0,Neutral,0,938
Thank you.,0,Neutral,0,938
"Yes, it's intimate.",1,Neutral,0,940
Why?,0,Neutral,0,937
You have a wonderful day.,0,Neutral,0,943
Who's they?,0,Neutral,0,943
I need you here.  Anna needs you.,2,Sad,2,941
"You got to meet her, she's wonderful.",1,Neutral,0,941
"If I laugh at everything, I must laugh at us, too.",0,Neutral,0,942
"Yeah, yeah. Maybe we'll, uh-",0,Neutral,0,940
No.,2,Neutral,0,942
Is that your phone?,1,Neutral,0,937
"Yes, What would you want more than anything in this world?",1,Neutral,0,939
Okay.,0,Neutral,0,940
"Well, it's gonna be four of them.",0,Neutral,0,938
I kissed you.,1,Neutral,0,937
I'm not in the least bit drunk.,3,Angry,3,941
"It's a woman's job to allure the man. Watch me, won't you, a minute?",0,Angry,3,939
Shall we always want to bicker and fight?,1,Neutral,0,945
"Well, so what do you think?",0,Neutral,0,938
"So in the database, it looks as though um, there is a there is like a glitch in the transaction where it hadn't gone through before, but I do see that you paid the, what can you tell me the amount, what was the amount?",0,Neutral,0,943
"Only last week, another boy turned up in Detroit, been missing longer than Larry, you read it yourself.",3,Angry,3,943
I'm very sorry.  I understand you're upset.  You just got off a long flight.,0,Neutral,0,942
"What does that mean, me above all?",3,Angry,3,940
"Lost it just, like, I mean,",3,Angry,3,946
You're a considerate fellow.  There's nothing wrong in that.,0,Neutral,0,945
There aren't any people upstairs.  It's a photographer's studio.,3,Neutral,0,942
"Oh, my God, thank you so much.",1,Happy,1,942
I don't know.,0,Neutral,0,937
"Okay. Okay no, no, no, no okay no, I need to hear this more. Come on, bring it.",3,Angry,3,945
twenty bucks? Please. Go get in that line over there.,0,Neutral,0,942
"No.  I'm beginning to think you might be right. I think  this might be the spot after all.  Augie, I'm sorry.",1,Sad,2,944
"They didn't die, they killed themselves for each other.  I mean that exactly.  A little more selfish and they'd have been here today.",2,Neutral,0,938
You're not going like this.,3,Angry,3,940
"No, you have to buy it now.  It's like thirty dollar extra.",0,Neutral,0,944
"If yeah, well if you just slow down we'll um, we'll definitely have your problem solved and after we have your problem solved, then I can transfer you to a manager, someone who can you know, you can voice your complaint to, who will be able to something about it.",0,Neutral,0,943
"and if I get sent to another operator, I'll have to tell them the same damn story again.  I don't- I think I'm just going to lose my mind.  So if you could please just not do that, that would be great.  Thank you.",3,Angry,3,946
Because otherwise all you have is really loot and there's blood on it.  And I didn't want to take any of it.  And I guess that included you.,2,Neutral,0,938
Yeah.  I can see that.,2,Neutral,0,941
"Exactly, ""laugh"".",1,Neutral,0,943
I'm sick of being strong-- --for us.,2,Sad,2,941
How long ago was that?,0,Neutral,0,944
Blue?,0,Neutral,0,946
"Well, what if she feels like your father?  And how do you know she will marry you?",0,Neutral,0,944
"If we are really quiet, the fish might come.",1,Neutral,0,945
I am not in the least bit drunk.,3,Angry,3,945
"Yeah, they're going to do some sort of memorial service or something.",2,Sad,2,943
Uh- it didn't make it into the second plane so it looks like there - they don't actually know what happened to it.,0,Neutral,0,940
You felt something that far back.,1,Neutral,0,941
What the hell is this?,3,Angry,3,937
Then help me stay.,2,Angry,3,945
You knew there was nothing.,0,Neutral,0,943
"Right, sure.",0,Neutral,0,945
You tell her-- [BREATHING],2,Neutral,0,941
there's people that thought it was the right thing to do so now we have to- we have to do what we have to do for our country,2,Sad,2,940
"[LAUGHTER] All right.  I'm sorry, sir that you've been having a hard time.",0,Neutral,0,943
This is the end.  Do you hear me?  Finally and forever.,3,Angry,3,937
"I don't but the thing is, I don't care about your policy.",3,Neutral,0,942
"You are the one who probably wishes he was with somebody else, someone who didn't take everything so seriously, someone who would enjoy yourself.",2,Neutral,0,945
"No restraint at all, very enjoyable, never had much anyhow.",3,Happy,1,940
Oh that's kind of sweet.,1,Neutral,0,941
"I've been a good son too long a good sucker, I'm through with it.",3,Angry,3,940
couple hours.,2,Neutral,0,937
He was my brother.,2,Sad,2,939
"How's, um -- how's his parents doing?",2,Neutral,0,942
I'll get out.  I'll marry her somewhere else.  Maybe New York.,0,Neutral,0,941
"Well, if you hadn't been so nosey and suspicious you never wouldn't have known anything about it.",0,Angry,3,940
Or not.,1,Neutral,0,938
But you got to be real about it.  You have to...,0,Neutral,0,941
you know over seas I was in command of the company?,2,Neutral,0,945
Well-,0,Neutral,0,944
Really?,0,Neutral,0,944
"Where am I supposed to go?  I mean, like what?",2,Neutral,0,943
"No, you're not going out like this. No you're not.",3,Angry,3,939
Clearly- cle- clearly you're doing something wrong.,0,Angry,3,946
So you know what you are going to do there?,1,Neutral,0,940
"You know what I mean?  To show that, to bring that onto the Earth again, like some kind of monument and everyone would feel it standing behind him and it would make a difference to him.",2,Neutral,0,938
"Um, okay, it didn't--didn't come out on the carrousel--",0,Neutral,0,938
But you have to keep trying.  You can't give up.,0,Neutral,0,943
"Augie, god dammit, don't ask me that.  You always ask me that.  I hate it when you ask me that.  It's insulting.",3,Angry,3,941
"you were fine during the phone call from Marge, dinner was okay, doing the dishes was fine.",0,Neutral,0,945
I went to school and I got my degree.  And I got a job.,0,Neutral,0,943
It's not rocket science.,3,Angry,3,942
Yeah.,0,Neutral,0,943
"Okay Okay, And Um- letters and numbers and stuff.  Uh- Can you - Can you just type in IP address search? And hit enter.",0,Neutral,0,944
Yeah,2,Neutral,0,940
You brought a bottle of champagne.,2,Neutral,0,939
"Who--you always use your driver's license.  I mean, you're not coming to the D.M.V. if you're not over sixteen and that's when you get your driver's license so you're never gonna need it anyway.",3,Angry,3,938
I'd rather not remember some things.  I would rather not hope for some things.,2,Sad,2,938
"Maybe if you were with someone else, too.",2,Neutral,0,937
No it isn't.,3,Neutral,0,937
I don't know it's--it's complicated. But it's going from me now.,2,Neutral,0,945
A letter? I'll make a personal phone call.,3,Angry,3,937
It's got that all about it.,3,Neutral,0,938
You went out of your way to torture me over Peter Burden.,3,Angry,3,941
"When's the service? Can- can we help?  Is there anything, I mean--",2,Neutral,0,942
"Yeah, I'm glad I was there. Glad I- glad I got to be there.",2,Neutral,0,945
"Hey, I'm, uh. I'm really sorry about what happened.  I don't um- I mean what you can you do?  I mean it's-",2,Sad,2,946
So sad.,2,Sad,2,941
"Well, what kind of field are you looking to go into?",0,Neutral,0,945
Yes.,3,Angry,3,946
What'll I do with a fortune?,1,Happy,1,942
She actually asked if it was real?  I would've probably asked the same thing considering you were in Chuck E. Cheese.,1,Neutral,0,941
"Not very funny, dear, you better have some more brandy.",3,Neutral,0,943
"There's no need for you to raise your voice, sir.",0,Neutral,0,945
"Okay.  That sounds good. Um, and, uh, we're going to get like a five, uh, story cake, right?",0,Neutral,0,946
No.,2,Sad,2,943
I know.,2,Neutral,0,939
So am I. Bored stiff. Want some brandy?,0,Neutral,0,939
"Hey, Joy come in here.",0,Neutral,0,945
"Hi, my name is Shiloh, welcome to--Airline Six.  Hi, how may I help you?",0,Neutral,0,938
"And while I really would love to be able to hand you your bag right now, obviously I can't do that.",0,Neutral,0,943
Twice is every time we've tried that's ever.,3,Angry,3,946
"So, I mean--it's good though.",1,Neutral,0,938
"Uh, I don't know where it came from and it's actually quite large, and I don't have the money for it so",0,Neutral,0,940
Are you kidding me?,3,Angry,3,941
"Right now all I can do is just give you this fifty dollars, I'm really sorry.",0,Sad,2,937
Look at you -- look at you shaking.,3,Angry,3,940
You can't read her mind.,0,Neutral,0,946
"--you know, the kids wanna go to the beach and stuff and so--um",0,Neutral,0,938
Why?,3,Angry,3,945
Baltimore and this is a direct flight to LAX,0,Neutral,0,941
Turn it off.,3,Angry,3,943
That's awesome.,1,Neutral,0,944
"Look, I don't want to be transferred over to another- All I want to do is just give you my name and address so you can send me a check.",3,Angry,3,946
You are persistence. I mean that's important. that's,0,Neutral,0,940
No. I figured it was best to leave him alone.,2,Neutral,0,940
I'm sorry.  It's never easy.,2,Sad,2,942
You knew there was nothing in that.,0,Neutral,0,943
"Oh, must you be inspired.",3,Angry,3,945
"Yeah.  Well.  You know, because he's leaving the next day.",1,Neutral,0,937
I don't believe that for a second.,3,Angry,3,943
All the futile moralists who try to make life unbearable.  Laugh at them.  Be flippant.  Laugh at everything.  All their sacred shibboleths.  Flippancy brings out the acid- acid in their damn sweetness and light.,3,Happy,1,942
I know.,2,Neutral,0,942
"No, I know.  But I know I don't make you happy.",2,Sad,2,944
"Oh, right. sure [LAUGHTER]",1,Neutral,0,944
"I got this idea watching them go down.  Everything was being destroyed, see, but it seemed that there was one new thing being made.  A sort of responsibility.  Man for man.",2,Neutral,0,938
Is there anything I can get you?  Do you want me to take care of anything for you or...?,0,Neutral,0,937
I know me neither.,2,Neutral,0,945
It takes a little while to toss that off. Because they weren't just men.,2,Sad,2,939
"No, nothing like that.",2,Neutral,0,944
"No, but this is for um- replacements and you need a new -- whole new license as a California --",0,Neutral,0,944
"dim down the lights and uh, I got on one of the tables pulled her up.",1,Neutral,0,941
I think I am not in the least bit drunk.,3,Happy,1,937
Calm yourself.,0,Angry,3,939
"No, I don't think I am.  I like have a whole bunch of stuff that means a lot to me, and I brought it you know from Africa.  It's not like I can just go back and get it whenever I want.",3,Sad,2,943
"I hate you.  Listen I'm sick and tired of listening to you, you sadistic bully.",3,Angry,3,941
Whore.,3,Angry,3,942
Just shut up.,3,Angry,3,941
I don't want to -- the kids.  You've got to take care of them.  You've got- you've got to-,2,Neutral,0,944
Just about all.,2,Neutral,0,944
yeah.,1,Neutral,0,943
You want me to go get some champagne?,0,Neutral,0,938
"Look,",2,Neutral,0,941
You want me to go get some champagne?,0,Neutral,0,945
Did you see much of Peter Burden after the divorce?,3,Neutral,0,943
You've been looking for a job for a long time; that was a long time ago.  Right?,0,Neutral,0,937
That's my point too.,0,Neutral,0,946
He was out here when it broke.,2,Neutral,0,943
Listen? Listen indeed.  I'm sick and tired of listening to you.  You damn sadistic bully.,3,Angry,3,946
Oh. Venice beach.,0,Neutral,0,945
So...,0,Neutral,0,938
Mind your own business.,3,Angry,3,942
Is it there?,3,Neutral,0,941
"I know that, Augie.  Really, I do.",2,Neutral,0,938
oh yeah.,0,Neutral,0,939
Thanks.,2,Neutral,0,942
Do you have any idea-- fifty dollars?  That's supposed to replace everything that I have?  Do you understand how much I have packed in there? Not only does it have sentimental value; it can't be replaced like that.  It was incredibly expensive.,3,Angry,3,937
